category,word,zipf,frequency_category,frequency,dominant_pos,pos_percentage,all_pos,cd_count,cd_percentage
negative-emotion,sinking,3.694954663320278,High-frequency,252,Verb,0.68,Verb.Noun,186,2.2174535050071533
negative-emotion,fuse,3.6880334892401962,High-frequency,248,Noun,0.9156626506024096,Noun.Verb,182,2.1697663328564616
negative-emotion,loading,3.6880334892401962,High-frequency,248,Verb,0.5846774193548387,Verb.Noun,200,2.3843586075345735
negative-emotion,embarrassment,3.6862858229706763,High-frequency,247,Noun,1.0,Noun,222,2.6466380543633763
negative-emotion,suitable,3.6862858229706763,High-frequency,247,Adjective,1.0,Adjective,212,2.527420123986648
negative-emotion,greed,3.682769249247839,High-frequency,245,Noun,0.9959183673469387,Noun.Name,192,2.2889842632331905
negative-emotion,sadness,3.6810002265089925,High-frequency,244,Noun,1.0,Noun,188,2.2412970910824987
negative-emotion,fierce,3.6810002265089925,High-frequency,244,Adjective,1.0,Adjective,192,2.2889842632331905
negative-emotion,grain,3.679223968483189,High-frequency,243,Noun,1.0,Noun,179,2.1340009537434432
negative-emotion,confuse,3.679223968483189,High-frequency,243,Verb,1.0,Verb,217,2.587029089175012
negative-emotion,invest,3.6756495081248914,High-frequency,241,Verb,1.0,Verb,192,2.2889842632331905
negative-emotion,humiliation,3.6702320430925974,High-frequency,238,Noun,1.0,Noun,210,2.503576537911302
negative-emotion,ungrateful,3.6647461451145666,High-frequency,235,Adjective,1.0,Adjective,205,2.4439675727229377
negative-emotion,grasp,3.661049999554603,High-frequency,233,Noun,0.5236051502145923,Noun.Verb,202,2.408202193609919
negative-emotion,recognition,3.661049999554603,High-frequency,233,Noun,1.0,Noun,199,2.3724368144969006
negative-emotion,despise,3.6554461220366044,High-frequency,230,Verb,1.0,Verb,192,2.2889842632331905
negative-emotion,cult,3.649768989144914,High-frequency,227,Noun,1.0,Noun,142,1.692894611349547
negative-emotion,quarantine,3.649768989144914,High-frequency,227,Noun,0.8590308370044053,Noun.Verb,91,1.0848831664282308
negative-emotion,grudge,3.647859999337583,High-frequency,226,Noun,0.9333333333333333,Noun.Verb.Name,186,2.2174535050071533
negative-emotion,rhyme,3.6459425812918607,High-frequency,225,Noun,0.6294642857142857,Noun.Verb,160,1.9074868860276586
negative-emotion,parallel,3.6440166602558226,High-frequency,224,Adjective,0.5714285714285714,Adjective.Noun.Adverb.Verb,164,1.95517405817835
negative-emotion,chilly,3.6362264158295705,High-frequency,220,Adjective,1.0,Adjective,190,2.2651406771578446
negative-emotion,collector,3.6362264158295705,High-frequency,220,Noun,1.0,Noun,166,1.979017644253696
negative-emotion,boiling,3.626287893295391,High-frequency,215,Verb,0.5627906976744186,Verb.Adjective,181,2.1578445398187887
negative-emotion,teasing,3.626287893295391,High-frequency,215,Verb,0.7546296296296297,Verb.Noun.Adjective,188,2.2412970910824987
negative-emotion,humiliate,3.622247915493651,High-frequency,213,Verb,1.0,Verb,192,2.2889842632331905
negative-emotion,groove,3.6202137455831975,High-frequency,212,Noun,1.0,Noun,139,1.6571292322365285
negative-emotion,bummer,3.6202137455831975,High-frequency,212,Noun,1.0,Noun,184,2.1936099189318075
negative-emotion,ruthless,3.618170003073211,High-frequency,211,Adjective,1.0,Adjective,165,1.967095851216023
negative-emotion,settling,3.6161165974421525,High-frequency,210,Verb,0.9809523809523809,Verb.Noun.Adjective,190,2.2651406771578446
negative-emotion,terrorism,3.614053436878379,High-frequency,209,Noun,1.0,Noun,98,1.168335717691941
negative-emotion,phantom,3.6119804282555137,High-frequency,208,Noun,0.5961538461538461,Noun.Adjective,119,1.4186933714830712
negative-emotion,insecure,3.6098974771072214,High-frequency,207,Adjective,1.0,Adjective,172,2.050548402479733
negative-emotion,ounce,3.6078044876013777,High-frequency,206,Noun,1.0,Noun,145,1.7286599904625657
negative-emotion,impatient,3.6078044876013777,High-frequency,206,Adjective,1.0,Adjective,183,2.1816881258941345
negative-emotion,predict,3.6014643095703587,High-frequency,203,Verb,1.0,Verb,179,2.1340009537434432
negative-emotion,wager,3.599330180057673,High-frequency,202,Verb,0.5099009900990099,Verb.Noun,140,1.6690510252742012
negative-emotion,distraction,3.595030199564949,High-frequency,200,Noun,1.0,Noun,160,1.9074868860276586
negative-emotion,dislike,3.595030199564949,High-frequency,200,Verb,0.7989949748743719,Verb.Noun,169,2.0147830233667143
negative-emotion,wrath,3.592864137808441,High-frequency,199,Noun,1.0,Noun,148,1.7644253695755843
negative-emotion,fulfill,3.592864137808441,High-frequency,199,Verb,0.9797979797979798,Verb.Noun.Name,166,1.979017644253696
negative-emotion,ira,3.5906872185541667,High-frequency,198,Name,0.9949238578680203,Name.Noun,46,0.5484024797329519
negative-emotion,thrust,3.5884993324059913,High-frequency,197,Verb,0.5228426395939086,Verb.Noun,138,1.6452074391988556
negative-emotion,fury,3.584090213500936,High-frequency,195,Noun,1.0,Noun,131,1.5617548879351455
negative-emotion,slit,3.5818687535069778,High-frequency,194,Verb,0.8871794871794871,Verb.Noun,167,1.9909394372913687
negative-emotion,resignation,3.5751353708480096,High-frequency,191,Noun,1.0,Noun,135,1.609442060085837
negative-emotion,grind,3.5728675093921876,High-frequency,190,Verb,0.7631578947368421,Verb.Noun,166,1.979017644253696
negative-emotion,premonition,3.5705877430972888,High-frequency,189,Noun,1.0,Noun,93,1.1087267525035767
negative-emotion,wretched,3.5613470863623764,High-frequency,185,Adjective,1.0,Adjective,149,1.7763471626132572
negative-emotion,dent,3.5495127170136445,High-frequency,180,Noun,0.8277777777777777,Noun.Verb.Name,125,1.4902241297091083
negative-emotion,heartless,3.547106647247766,High-frequency,179,Adjective,1.0,Adjective,130,1.5498330948974726
negative-emotion,tally,3.544687173124353,High-frequency,178,Verb,0.5393258426966292,Verb.Noun.Name,59,0.7033857892226991
negative-emotion,merciful,3.544687173124353,High-frequency,178,Adjective,0.9325842696629213,Adjective.Name,138,1.6452074391988556
negative-emotion,secrecy,3.542254144453354,High-frequency,177,Noun,1.0,Noun,156,1.8597997138769673
negative-emotion,breakthrough,3.53734680995861,High-frequency,175,Noun,1.0,Noun,150,1.78826895565093
negative-emotion,mourning,3.53734680995861,High-frequency,175,Noun,0.6179775280898876,Noun.Verb,143,1.7048164043872198
negative-emotion,fin,3.5348721908307543,High-frequency,174,Noun,0.7784090909090909,Noun.Name,68,0.810681926561755
negative-emotion,cruelty,3.514550613292043,High-frequency,166,Noun,1.0,Noun,139,1.6571292322365285
negative-emotion,nuisance,3.509318086358366,High-frequency,164,Noun,1.0,Noun,142,1.692894611349547
negative-emotion,weirdo,3.5040217465484176,High-frequency,162,Noun,0.9937106918238994,Noun.Name,132,1.5736766809728184
negative-emotion,funk,3.501349156687091,High-frequency,161,Noun,0.7358490566037735,Noun.Verb.Name,78,0.9298998569384836
negative-emotion,outrage,3.4986600181763094,High-frequency,160,Noun,0.9936708860759493,Noun.Name,144,1.7167381974248928
negative-emotion,bosom,3.495954124800385,High-frequency,159,Noun,1.0,Noun,120,1.4306151645207439
negative-emotion,jumpy,3.4932312664649112,High-frequency,158,Adjective,0.9810126582278481,Adjective.Name,142,1.692894611349547
negative-emotion,nauseous,3.4932312664649112,High-frequency,158,Adjective,1.0,Adjective,135,1.609442060085837
negative-emotion,isolation,3.4932312664649112,High-frequency,158,Noun,1.0,Noun,133,1.5855984740104914
negative-emotion,trench,3.4904912290988825,High-frequency,157,Noun,0.9936708860759493,Noun.Name,102,1.2160228898426324
negative-emotion,dwarf,3.4904912290988825,High-frequency,157,Noun,0.9745222929936306,Noun.Verb,93,1.1087267525035767
negative-emotion,criticism,3.4849587404989215,High-frequency,155,Noun,1.0,Noun,138,1.6452074391988556
negative-emotion,remorse,3.4821658403147513,High-frequency,154,Noun,1.0,Noun,121,1.4425369575584168
negative-emotion,desperation,3.4821658403147513,High-frequency,154,Noun,1.0,Noun,132,1.5736766809728184
negative-emotion,frustration,3.4765255729620588,High-frequency,152,Noun,1.0,Noun,136,1.62136385312351
negative-emotion,suited,3.4765255729620588,High-frequency,152,Verb,0.9276315789473685,Verb.Adjective,140,1.6690510252742012
negative-emotion,cavity,3.4765255729620588,High-frequency,152,Noun,1.0,Noun,123,1.4663805436337627
negative-emotion,isolate,3.4620958575394174,High-frequency,147,Verb,1.0,Verb,122,1.4544587505960898
negative-emotion,ramp,3.4620958575394174,High-frequency,147,Noun,1.0,Noun,101,1.2041010968049595
negative-emotion,penitentiary,3.4532021443794347,High-frequency,144,Noun,0.8591549295774648,Noun.Name.Adjective,121,1.4425369575584168
negative-emotion,insight,3.4501966342397097,High-frequency,143,Noun,1.0,Noun,118,1.4067715784453982
negative-emotion,aggression,3.4501966342397097,High-frequency,143,Noun,1.0,Noun,109,1.2994754411063425
negative-emotion,kettle,3.4501966342397097,High-frequency,143,Noun,0.972027972027972,Noun.Name,119,1.4186933714830712
negative-emotion,fright,3.444122486527516,High-frequency,141,Noun,1.0,Noun,113,1.347162613257034
negative-emotion,disgust,3.444122486527516,High-frequency,141,Noun,1.0,Noun,121,1.4425369575584168
negative-emotion,revelation,3.44105325479984,High-frequency,140,Noun,1.0,Noun,108,1.2875536480686696
negative-emotion,spook,3.44105325479984,High-frequency,140,Noun,0.4928571428571429,Noun.Verb.Name,106,1.263710061993324
negative-emotion,creeping,3.44105325479984,High-frequency,140,Verb,0.841726618705036,Verb.Adjective,113,1.347162613257034
negative-emotion,hostility,3.437962177822698,High-frequency,139,Noun,1.0,Noun,116,1.3829279923700526
negative-emotion,tod,3.437962177822698,High-frequency,139,Name,0.6376811594202898,Name.Verb.Noun,19,0.22651406771578447
negative-emotion,torment,3.437962177822698,High-frequency,139,Noun,0.6642335766423357,Noun.Verb,118,1.4067715784453982
negative-emotion,dumps,3.4317132285456964,High-frequency,137,Noun,1.0,Noun,121,1.4425369575584168
negative-emotion,icy,3.4253730505146773,High-frequency,135,Adjective,1.0,Adjective,113,1.347162613257034
negative-emotion,delirious,3.4253730505146773,High-frequency,135,Adjective,1.0,Adjective,104,1.239866475917978
negative-emotion,jug,3.422167910639466,High-frequency,134,Noun,1.0,Noun,75,0.894134477825465
negative-emotion,awe,3.422167910639466,High-frequency,134,Noun,0.8208955223880597,Noun.Verb,95,1.1325703385789223
negative-emotion,dilemma,3.4189389405092676,High-frequency,133,Noun,1.0,Noun,114,1.3590844062947067
negative-emotion,crater,3.4156857831115457,High-frequency,132,Noun,0.7272727272727273,Noun.Name,62,0.7391511683357177
negative-emotion,spleen,3.41240807335031,High-frequency,131,Noun,1.0,Noun,91,1.0848831664282308
negative-emotion,coordinate,3.4091054378002243,High-frequency,130,Verb,0.9307692307692308,Verb.Noun,112,1.335240820219361
negative-emotion,maze,3.4091054378002243,High-frequency,130,Noun,0.8,Noun.Name.Verb,79,0.9418216499761565
negative-emotion,anticipate,3.405777494451297,High-frequency,129,Verb,1.0,Verb,120,1.4306151645207439
negative-emotion,tenderness,3.405777494451297,High-frequency,129,Noun,1.0,Noun,96,1.1444921316165952
negative-emotion,mourn,3.405777494451297,High-frequency,129,Verb,1.0,Verb,117,1.3948497854077253
negative-emotion,dread,3.4024238524437087,High-frequency,128,Noun,0.5317460317460317,Noun.Verb.Adjective.Name,104,1.239866475917978
negative-emotion,annoy,3.4024238524437087,High-frequency,128,Verb,1.0,Verb,115,1.3710061993323797
negative-emotion,reluctant,3.4024238524437087,High-frequency,128,Adjective,1.0,Adjective,114,1.3590844062947067
negative-emotion,provoke,3.3990441117923282,High-frequency,127,Verb,0.9921259842519685,Verb.Noun,111,1.3233190271816881
negative-emotion,gloomy,3.385255827306695,High-frequency,123,Adjective,1.0,Adjective,99,1.1802575107296138
negative-emotion,repent,3.385255827306695,High-frequency,123,Verb,1.0,Verb,77,0.9179780639008107
negative-emotion,humility,3.381739253583858,High-frequency,122,Noun,1.0,Noun,97,1.156413924654268
negative-emotion,incision,3.3781939728192083,High-frequency,121,Noun,1.0,Noun,95,1.1325703385789223
negative-emotion,ufo,3.3710153881920846,High-frequency,119,Noun,0.7983193277310925,Noun.Name,48,0.5722460658082976
negative-emotion,woe,3.3710153881920846,High-frequency,119,Noun,1.0,Noun,86,1.0252742012398666
negative-emotion,venom,3.3710153881920846,High-frequency,119,Noun,1.0,Noun,64,0.7629947544110635
negative-emotion,duplicate,3.3637161494505854,High-frequency,117,Verb,0.41025641025641024,Verb.Noun.Adjective,95,1.1325703385789223
negative-emotion,edgy,3.3600200038906216,High-frequency,116,Adjective,0.9827586206896551,Adjective.Name,91,1.0848831664282308
negative-emotion,hysteria,3.3600200038906216,High-frequency,116,Noun,1.0,Noun,90,1.072961373390558
negative-emotion,correspondence,3.3562921313713785,High-frequency,115,Noun,1.0,Noun,95,1.1325703385789223
negative-emotion,suspense,3.3525319824980717,High-frequency,114,Noun,1.0,Noun,106,1.263710061993324
negative-emotion,brutality,3.34491258562788,High-frequency,112,Noun,1.0,Noun,91,1.0848831664282308
negative-emotion,heartbreak,3.34491258562788,High-frequency,112,Noun,1.0,Noun,77,0.9179780639008107
negative-emotion,encouragement,3.34491258562788,High-frequency,112,Noun,1.0,Noun,106,1.263710061993324
negative-emotion,grieve,3.34491258562788,High-frequency,112,Verb,1.0,Verb,93,1.1087267525035767
negative-emotion,cooling,3.34491258562788,High-frequency,112,Verb,0.5357142857142857,Verb.Noun.Adjective,90,1.072961373390558
negative-emotion,melancholy,3.3410521648146414,High-frequency,111,Adjective,0.5585585585585585,Adjective.Noun,83,0.989508822126848
negative-emotion,fearful,3.3371571209311175,High-frequency,110,Adjective,1.0,Adjective,93,1.1087267525035767
negative-emotion,anguish,3.3371571209311175,High-frequency,110,Noun,1.0,Noun,92,1.0968049594659037
negative-emotion,nausea,3.3371571209311175,High-frequency,110,Noun,1.0,Noun,89,1.0610395803528851
negative-emotion,correspondent,3.3371571209311175,High-frequency,110,Noun,1.0,Noun,76,0.9060562708631379
negative-emotion,accommodate,3.333226827302685,High-frequency,109,Verb,1.0,Verb,106,1.263710061993324
negative-emotion,flute,3.3292606400850837,High-frequency,108,Noun,1.0,Noun,71,0.8464473056747736
negative-emotion,founder,3.3292606400850837,High-frequency,108,Noun,0.9722222222222222,Noun.Verb,90,1.072961373390558
negative-emotion,mischief,3.3252578976314098,High-frequency,107,Noun,1.0,Noun,83,0.989508822126848
negative-emotion,uneasy,3.3212179198296696,High-frequency,106,Adjective,1.0,Adjective,97,1.156413924654268
negative-emotion,loathe,3.3212179198296696,High-frequency,106,Verb,1.0,Verb,95,1.1325703385789223
negative-emotion,grinding,3.3212179198296696,High-frequency,106,Verb,0.46226415094339623,Verb.Noun.Adjective,71,0.8464473056747736
negative-emotion,calculate,3.3212179198296696,High-frequency,106,Verb,1.0,Verb,85,1.0133524082021936
negative-emotion,appoint,3.3130234412143977,High-frequency,104,Verb,1.0,Verb,89,1.0610395803528851
negative-emotion,frenzy,3.30886748144324,High-frequency,103,Noun,1.0,Noun,86,1.0252742012398666
negative-emotion,repulsive,3.30886748144324,High-frequency,103,Adjective,0.9805825242718447,Adjective.Name,88,1.0491177873152122
negative-emotion,solitude,3.304671366849632,High-frequency,102,Noun,0.9702970297029703,Noun.Name,91,1.0848831664282308
negative-emotion,gall,3.3004343139063774,High-frequency,101,Noun,0.8613861386138614,Noun.Verb,82,0.977587029089175
negative-emotion,wormhole,3.28746933674201,High-frequency,98,Noun,0.9897959183673469,Noun.Name,28,0.33381020505484027
negative-emotion,stun,3.2786058764107047,High-frequency,96,Noun,0.6354166666666666,Noun.Verb.Name,67,0.798760133524082
negative-emotion,forecast,3.2786058764107047,High-frequency,96,Noun,0.8645833333333334,Noun.Verb,74,0.8822126847877921
negative-emotion,wrinkle,3.2786058764107047,High-frequency,96,Noun,0.625,Noun.Verb,81,0.9656652360515022
negative-emotion,basin,3.2786058764107047,High-frequency,96,Noun,0.96875,Noun.Name,68,0.810681926561755
negative-emotion,confidentiality,3.2741053751840283,High-frequency,95,Noun,1.0,Noun,74,0.8822126847877921
negative-emotion,hesitation,3.2695577474333075,High-frequency,94,Noun,1.0,Noun,85,1.0133524082021936
negative-emotion,wan,3.2695577474333075,High-frequency,94,Verb,0.9972169610761084,Verb.Adjective.Noun,59,0.7033857892226991
negative-emotion,ravine,3.2695577474333075,High-frequency,94,Noun,0.9042553191489362,Noun.Name,41,0.4887935145445875
negative-emotion,murderous,3.2649619957441587,High-frequency,93,Adjective,1.0,Adjective,84,1.0014306151645207
negative-emotion,incense,3.260317090698395,High-frequency,92,Noun,1.0,Noun,70,0.8345255126371006
negative-emotion,compassionate,3.255621969490015,High-frequency,91,Adjective,1.0,Adjective,86,1.0252742012398666
negative-emotion,overload,3.255621969490015,High-frequency,91,Noun,0.6483516483516484,Noun.Verb.Name,70,0.8345255126371006
negative-emotion,rue,3.2508755344655533,High-frequency,90,Name,0.6777777777777778,Name.Verb.Noun,63,0.7510729613733906
negative-emotion,fitness,3.2460766515837847,High-frequency,89,Noun,1.0,Noun,61,0.7272293752980449
negative-emotion,meek,3.2412241487893727,High-frequency,88,Adjective,1.0,Adjective,73,0.8702908917501193
negative-emotion,intimidate,3.2363168142946286,High-frequency,87,Verb,1.0,Verb,83,0.989508822126848
negative-emotion,resemble,3.2363168142946286,High-frequency,87,Verb,1.0,Verb,64,0.7629947544110635
negative-emotion,omen,3.2363168142946286,High-frequency,87,Noun,1.0,Noun,60,0.7153075822603719
negative-emotion,simmer,3.2363168142946286,High-frequency,87,Verb,1.0,Verb,77,0.9179780639008107
negative-emotion,shadowy,3.2313533947630786,High-frequency,86,Adjective,1.0,Adjective,82,0.977587029089175
negative-emotion,armour,3.2313533947630786,High-frequency,86,Noun,0.8604651162790697,Noun.Verb,60,0.7153075822603719
negative-emotion,plumb,3.2313533947630786,High-frequency,86,Adverb,0.5232558139534884,Adverb.Verb.Adjective.Noun.Name,63,0.7510729613733906
negative-emotion,accord,3.2161134282063415,High-frequency,83,Noun,0.8157894736842105,Noun.Verb.Preposition,66,0.7868383404864092
negative-emotion,shivering,3.2109122345205336,High-frequency,82,Verb,0.9146341463414634,Verb.Name.Noun.Adjective,70,0.8345255126371006
negative-emotion,chilling,3.2109122345205336,High-frequency,82,Adjective,0.9024390243902439,Adjective.Verb,70,0.8345255126371006
negative-emotion,frail,3.2056479945281766,High-frequency,81,Adjective,1.0,Adjective,70,0.8345255126371006
negative-emotion,agreeable,3.2056479945281766,High-frequency,81,Adjective,1.0,Adjective,70,0.8345255126371006
negative-emotion,muzzle,3.2056479945281766,High-frequency,81,Noun,0.7901234567901234,Noun.Verb,71,0.8464473056747736
negative-emotion,malicious,3.20031916102311,High-frequency,80,Adjective,1.0,Adjective,76,0.9060562708631379
negative-emotion,unfit,3.1949241291364037,High-frequency,79,Adjective,0.9620253164556962,Adjective.Verb,68,0.810681926561755
negative-emotion,optimism,3.1949241291364037,High-frequency,79,Noun,0.9873417721518988,Noun.Name,74,0.8822126847877921
negative-emotion,revolt,3.1949241291364037,High-frequency,79,Noun,0.620253164556962,Noun.Verb,62,0.7391511683357177
negative-emotion,ferocious,3.1949241291364037,High-frequency,79,Adjective,1.0,Adjective,66,0.7868383404864092
negative-emotion,shiver,3.1894612334349013,High-frequency,78,Verb,0.6282051282051282,Verb.Noun,50,0.5960896518836434
negative-emotion,rut,3.1894612334349013,High-frequency,78,Noun,0.9358974358974359,Noun.Verb.Name,44,0.5245588936576061
negative-emotion,timid,3.1839287448349403,High-frequency,77,Adjective,1.0,Adjective,62,0.7391511683357177
negative-emotion,haze,3.1839287448349403,High-frequency,77,Noun,0.8311688311688312,Noun.Name,47,0.5603242727706247
negative-emotion,conditioned,3.1783248673169417,High-frequency,76,Verb,0.7466666666666667,Verb.Adjective,63,0.7510729613733906
negative-emotion,oppression,3.1783248673169417,High-frequency,76,Noun,1.0,Noun,63,0.7510729613733906
negative-emotion,resentment,3.1783248673169417,High-frequency,76,Noun,1.0,Noun,69,0.8226037195994278
negative-emotion,deadwood,3.1783248673169417,High-frequency,76,Name,0.75,Name.Noun,35,0.4172627563185503
negative-emotion,vale,3.1726477344252513,High-frequency,75,Noun,0.5866666666666667,Noun.Name,19,0.22651406771578447
negative-emotion,sloth,3.16689540553616,High-frequency,74,Noun,1.0,Noun,24,0.2861230329041488
negative-emotion,heartache,3.16689540553616,High-frequency,74,Noun,1.0,Noun,65,0.7749165474487363
negative-emotion,penance,3.161065861875436,High-frequency,73,Noun,1.0,Noun,59,0.7033857892226991
negative-emotion,spur,3.161065861875436,High-frequency,73,Noun,0.8493150684931506,Noun.Verb,57,0.6795422031473534
negative-emotion,apprehend,3.161065861875436,High-frequency,73,Verb,1.0,Verb,62,0.7391511683357177
negative-emotion,detest,3.161065861875436,High-frequency,73,Verb,1.0,Verb,64,0.7629947544110635
negative-emotion,bitterness,3.155157002264916,High-frequency,72,Noun,1.0,Noun,68,0.810681926561755
negative-emotion,trough,3.155157002264916,High-frequency,72,Noun,1.0,Noun,58,0.6914639961850263
negative-emotion,twit,3.1491666385757284,High-frequency,71,Noun,1.0,Noun,65,0.7749165474487363
negative-emotion,lapse,3.1430924908635354,High-frequency,70,Noun,0.8428571428571429,Noun.Verb,61,0.7272293752980449
negative-emotion,crease,3.136932182158717,High-frequency,69,Noun,0.43478260869565216,Noun.Verb.Name,42,0.5007153075822603
negative-emotion,reverence,3.130683232881715,High-frequency,68,Noun,1.0,Noun,55,0.6556986170720077
negative-emotion,ominous,3.130683232881715,High-frequency,68,Adjective,1.0,Adjective,54,0.6437768240343348
negative-emotion,amnesty,3.130683232881715,High-frequency,68,Noun,1.0,Noun,46,0.5484024797329519
negative-emotion,aversion,3.130683232881715,High-frequency,68,Noun,1.0,Noun,54,0.6437768240343348
negative-emotion,discourage,3.130683232881715,High-frequency,68,Verb,1.0,Verb,63,0.7510729613733906
negative-emotion,harass,3.130683232881715,High-frequency,68,Verb,1.0,Verb,60,0.7153075822603719
negative-emotion,scourge,3.124343054850696,High-frequency,67,Noun,1.0,Noun,50,0.5960896518836434
negative-emotion,huff,3.124343054850696,High-frequency,67,Verb,0.42424242424242425,Verb.Noun.Name,39,0.4649499284692418
negative-emotion,prodigy,3.124343054850696,High-frequency,67,Noun,1.0,Noun,43,0.5126371006199333
negative-emotion,prediction,3.1179089448452864,High-frequency,66,Noun,1.0,Noun,46,0.5484024797329519
negative-emotion,foggy,3.1179089448452864,High-frequency,66,Adjective,0.9230769230769231,Adjective.Name,59,0.7033857892226991
negative-emotion,landfill,3.1179089448452864,High-frequency,66,Noun,1.0,Noun,27,0.3218884120171674
negative-emotion,detachment,3.1113780776863287,High-frequency,65,Noun,1.0,Noun,49,0.5841678588459704
negative-emotion,imprint,3.1047474987873156,High-frequency,64,Noun,1.0,Noun,41,0.4887935145445875
negative-emotion,envious,3.1047474987873156,High-frequency,64,Adjective,1.0,Adjective,59,0.7033857892226991
negative-emotion,bashful,3.098014116128347,High-frequency,63,Adjective,0.9523809523809523,Adjective.Name,55,0.6556986170720077
negative-emotion,conscientious,3.0911746915980416,High-frequency,62,Adjective,1.0,Adjective,50,0.5960896518836434
negative-emotion,foil,3.0911746915980416,High-frequency,62,Noun,0.8548387096774194,Noun.Verb.Name,53,0.631855030996662
negative-emotion,bedlam,3.0911746915980416,High-frequency,62,Noun,0.46774193548387094,Noun.Name.Verb,23,0.27420123986647593
negative-emotion,grovel,3.084225831642714,High-frequency,61,Verb,0.8709677419354839,Verb.Noun,49,0.5841678588459704
negative-emotion,slump,3.084225831642714,High-frequency,61,Noun,0.819672131147541,Noun.Verb,41,0.4887935145445875
negative-emotion,merciless,3.084225831642714,High-frequency,61,Adjective,1.0,Adjective,57,0.6795422031473534
negative-emotion,dishonor,3.084225831642714,High-frequency,61,Noun,1.0,Noun,50,0.5960896518836434
negative-emotion,malice,3.077163977155227,High-frequency,60,Noun,1.0,Noun,48,0.5722460658082976
negative-emotion,scorn,3.0699853925281038,High-frequency,59,Noun,1.0,Noun,43,0.5126371006199333
negative-emotion,aggravation,3.0699853925281038,High-frequency,59,Noun,1.0,Noun,48,0.5722460658082976
negative-emotion,gloom,3.0699853925281038,High-frequency,59,Noun,1.0,Noun,53,0.631855030996662
negative-emotion,unhappiness,3.0699853925281038,High-frequency,59,Noun,1.0,Noun,53,0.631855030996662
negative-emotion,abomination,3.062686153786604,High-frequency,58,Noun,1.0,Noun,47,0.5603242727706247
negative-emotion,slant,3.062686153786604,High-frequency,58,Noun,0.8448275862068966,Noun.Verb,52,0.619933237958989
negative-emotion,disapprove,3.062686153786604,High-frequency,58,Verb,1.0,Verb,50,0.5960896518836434
negative-emotion,doghouse,3.0552621357073972,High-frequency,57,Noun,0.9473684210526315,Noun.Name,46,0.5484024797329519
negative-emotion,revere,3.0552621357073972,High-frequency,57,Name,0.6964285714285714,Name.Verb,41,0.4887935145445875
negative-emotion,shudder,3.0552621357073972,High-frequency,57,Verb,0.7719298245614035,Verb.Noun,49,0.5841678588459704
negative-emotion,panicky,3.0477089978169514,High-frequency,56,Adjective,1.0,Adjective,53,0.631855030996662
negative-emotion,corroborate,3.0477089978169514,High-frequency,56,Verb,0.9821428571428571,Verb.Adjective,52,0.619933237958989
negative-emotion,tingle,3.0477089978169514,High-frequency,56,Noun,0.6964285714285714,Noun.Verb.Name,42,0.5007153075822603
negative-emotion,brood,3.0400221691506606,High-frequency,55,Noun,0.5454545454545454,Noun.Verb,51,0.6080114449213162
negative-emotion,flack,3.0400221691506606,High-frequency,55,Name,0.6909090909090909,Name.Noun,15,0.17882689556509299
negative-emotion,insecurity,3.0400221691506606,High-frequency,55,Noun,1.0,Noun,50,0.5960896518836434
negative-emotion,submission,3.0400221691506606,High-frequency,55,Noun,1.0,Noun,47,0.5603242727706247
negative-emotion,footprint,3.0400221691506606,High-frequency,55,Noun,0.9090909090909091,Noun.Verb.Name,46,0.5484024797329519
negative-emotion,comprehension,3.0400221691506606,High-frequency,55,Noun,1.0,Noun,53,0.631855030996662
negative-emotion,looting,3.0400221691506606,High-frequency,55,Noun,0.5636363636363636,Noun.Verb,46,0.5484024797329519
negative-emotion,flak,3.0321968316387036,High-frequency,54,Noun,1.0,Noun,38,0.45302813543156895
negative-emotion,prognosis,3.0321968316387036,High-frequency,54,Noun,1.0,Noun,48,0.5722460658082976
negative-emotion,realization,3.0321968316387036,High-frequency,54,Noun,1.0,Noun,48,0.5722460658082976
negative-emotion,vindictive,3.0321968316387036,High-frequency,54,Adjective,1.0,Adjective,50,0.5960896518836434
negative-emotion,savvy,3.0321968316387036,High-frequency,54,Noun,0.6111111111111112,Noun.Adjective,46,0.5484024797329519
negative-emotion,provocation,3.0242279019674285,High-frequency,53,Noun,1.0,Noun,51,0.6080114449213162
negative-emotion,tangle,3.0242279019674285,High-frequency,53,Verb,0.6037735849056604,Verb.Noun,46,0.5484024797329519
negative-emotion,unfriendly,3.0242279019674285,High-frequency,53,Adjective,1.0,Adjective,50,0.5960896518836434
negative-emotion,badgering,3.0242279019674285,High-frequency,53,Verb,0.9074074074074074,Verb.Noun,43,0.5126371006199333
negative-emotion,rampage,3.0242279019674285,High-frequency,53,Noun,1.0,Noun,51,0.6080114449213162
negative-emotion,taunting,3.016110011745249,High-frequency,52,Verb,0.9423076923076923,Verb.Noun.Adjective,45,0.536480686695279
negative-emotion,horseshoe,3.016110011745249,High-frequency,52,Noun,1.0,Noun,40,0.47687172150691465
negative-emotion,craze,3.016110011745249,High-frequency,52,Noun,0.9230769230769231,Noun.Verb,45,0.536480686695279
negative-emotion,insulation,3.007837485779259,High-frequency,51,Noun,1.0,Noun,43,0.5126371006199333
negative-emotion,dazzle,3.007837485779259,High-frequency,51,Verb,0.7843137254901961,Verb.Noun,43,0.5126371006199333
negative-emotion,reprieve,3.007837485779259,High-frequency,51,Noun,0.9215686274509803,Noun.Verb,41,0.4887935145445875
